gene_name	chr	predicted_gex_rank
SUMO2	chr17	0.8696297457244384
CPSF4L	chr17	0.34702331579372536
KLHL10	chr17	0.3254667026054877
SLC47A1	chr17	0.3211507871849637
MYO19	chr17	0.39287277940168147
USP32	chr17	0.36703821163773376
SIRT7	chr17	0.7380393013633855
SLFN14	chr17	0.3104570565744032
CD300LD	chr17	0.3103072207700367
LYRM9	chr17	0.6502664282042534
HCRT	chr17	0.28661288586854644
CTNS	chr17	0.8019600561411652
IFT20	chr17	0.6768523046662778
DNAH17	chr17	0.3154924906480926
KAT7	chr17	0.38943924708937916
NCBP3	chr17	0.46262647419905834
TEKT1	chr17	0.3114525217119684
ACOX1	chr17	0.3995357118648684
ASGR2	chr17	0.3336365501660584
AKAIN1	chr18	0.3964659798294542
WDR7	chr18	0.3322137882871979
MRO	chr18	0.38253476497156036
ST8SIA3	chr18	0.33620377753862485
ONECUT2	chr18	0.43639644962162844
COLEC12	chr18	0.42258032070209495
SERPINB4	chr18	0.29924055582537207
DSG3	chr18	0.3787189031675969
TPGS2	chr18	0.8433215597401672
PHLPP1	chr18	0.7811171071797257
ANKRD29	chr18	0.4517907832450871
KDSR	chr18	0.38066969160633424
TMEM200C	chr18	0.3425566203135181
SLC66A2	chr18	0.49904719666939545
INO80C	chr18	0.7009521066013663
BCL2	chr18	0.49953107762512816
ZNF396	chr18	0.6972177614450671
RNF152	chr18	0.3027138026431538
CEP76	chr18	0.6295927942174528
TTR	chr18	0.3103827851411728
ZBTB14	chr18	0.6784057964655876
ZBTB7C	chr18	0.3281525636280517
IER3IP1	chr18	0.5679237598438366
ATP8B1	chr18	0.31442496041780704
SMAD7	chr18	0.3298471004653016
PPP4R1	chr18	0.40854846932261746
ATP5F1A	chr18	0.7539591819882862
SALL3	chr18	0.5924571679972619
DSEL	chr18	0.7238462405944301
HAUS1	chr18	0.781525841069125
DSG2	chr18	0.8414530823167212
LRRC30	chr18	0.30530320591884247
MBD2	chr18	0.3011921301776733
SERPINB11	chr18	0.3087758501352501
SOCS6	chr18	0.3458093979773563
ZADH2	chr18	0.353618403691003
LMAN1	chr18	0.45091728830103195
SERPINB8	chr18	0.3401926175229878
FAM210A	chr18	0.699553324447345
FHOD3	chr18	0.3170894558584202
TMEM241	chr18	0.4431741621303152
LAMA1	chr18	0.3945171070676757
ENOSF1	chr18	0.74014052022832
TAF4B	chr18	0.6037538614461366
PSTPIP2	chr18	0.31570146811052485
CDH7	chr18	0.3059510392775534
ATP9B	chr18	0.3311324912944564
CCDC102B	chr18	0.6777670371948928
DSC1	chr18	0.3097824032041653
KCTD1	chr18	0.5189316637488031
MTCL1	chr18	0.6466305296172873
TXNL1	chr18	0.39791054951183635
TNFRSF11A	chr18	0.34136999897872256
STARD6	chr18	0.7063909144453628
CD226	chr18	0.3177979005803184
LIPG	chr18	0.3791512111807547
RAB31	chr18	0.3205083491719362
LDLRAD4	chr18	0.4550526672860148
B4GALT6	chr18	0.6097886481684925
MC2R	chr18	0.3030523914917726
SNRPD1	chr18	0.8453992125212133
HRH4	chr18	0.31872609126932683
ZCCHC2	chr18	0.3690621435278816
DSC3	chr18	0.4458385383629181
GRP	chr18	0.4150284747333262
RIT2	chr18	0.3113824192767643
NFATC1	chr18	0.40135810677283834
MAPRE2	chr18	0.4956187852069247
ADCYAP1	chr18	0.4090936856929767
ELOA2	chr18	0.3341075437616715
POLI	chr18	0.37312700585484704
RTTN	chr18	0.33209025106330453
ACAA2	chr18	0.7672518561432345
KLHL14	chr18	0.3929813982727383
RNF165	chr18	0.5470004845654474
CABYR	chr18	0.3587066092613658
MYL12B	chr18	0.5640427290217176
POTEC	chr18	0.2780565769157781
DCC	chr18	0.31113467472412004
FBXO15	chr18	0.5592978124751056
ESCO1	chr18	0.8648270146536945
PTPRM	chr18	0.31018124084169174
SLC39A6	chr18	0.8031540235647163
NARS1	chr18	0.8252218502561017
CNDP2	chr18	0.8486643546898801
CPLX4	chr18	0.3049697351049796
MYOM1	chr18	0.3237147777460435
CHMP1B	chr18	0.686037953271119
VAPA	chr18	0.653564540206627
RAB27B	chr18	0.36729596313689816
EMILIN2	chr18	0.6016746735982309
IMPA2	chr18	0.8320107479804566
CCDC178	chr18	0.30925367249857155
HDHD2	chr18	0.7152151604525339
SETBP1	chr18	0.5623861680938764
SYT4	chr18	0.4268888742792525
ZNF24	chr18	0.39565513663955765
APCDD1	chr18	0.2960607767083232
NETO1	chr18	0.349159481450656
EPG5	chr18	0.3606435634335449
MEP1B	chr18	0.2970917686321418
DSC2	chr18	0.7216189432174518
PIAS2	chr18	0.33267641572965245
MPPE1	chr18	0.764471542086142
RIOK3	chr18	0.7482767873039678
SERPINB12	chr18	0.31363273656892243
PARD6G	chr18	0.6922448020025341
MYO5B	chr18	0.3059767884150426
CTIF	chr18	0.79421429313253
CETN1	chr18	0.3025454052726369
PSMA8	chr18	0.4292904184492913
SS18	chr18	0.6974964351068036
SERPINB13	chr18	0.3104049511851965
DYNAP	chr18	0.31489504174189775
TIMM21	chr18	0.6674079120321812
RNF125	chr18	0.31896482266584103
DSG1	chr18	0.33847752468918296
ZNF532	chr18	0.3982182927100085
RBBP8	chr18	0.396218720320404
AQP4	chr18	0.4713050225724816
PIGN	chr18	0.7407939225998117
ROCK1	chr18	0.3655795254643892
RPL17-C18orf32	chr18	0.6901654696177902
OSBPL1A	chr18	0.6942717389655068
CTDP1	chr18	0.7728151630145113
SKOR2	chr18	0.40268672335438876
SLC14A2	chr18	0.2965517877342042
SMAD2	chr18	0.8090150941379998
ZSCAN30	chr18	0.32561552821485235
GNAL	chr18	0.5372056040414617
TSHZ1	chr18	0.29643661174928765
SKA1	chr18	0.7806592986825119
ARHGAP28	chr18	0.7209683503462183
ADNP2	chr18	0.7639745543668239
C18orf32	chr18	0.7239978663928136
CABLES1	chr18	0.6020144995883701
RELCH	chr18	0.39462722791419863
L3MBTL4	chr18	0.3038815425743414
RNMT	chr18	0.6214349324189845
GAREM1	chr18	0.29966342642367716
KIAA1328	chr18	0.7499062302922408
ELP2	chr18	0.7512979228958391
C18orf21	chr18	0.7463262536785122
MAPK4	chr18	0.3041688074056013
BOD1L2	chr18	0.3133530623353994
SEH1L	chr18	0.7301247800941517
ZNF521	chr18	0.7911682442978369
CHST9	chr18	0.3332652697467037
NEDD4L	chr18	0.3789354056500145
ST8SIA5	chr18	0.329163820821108
RAX	chr18	0.352637382002155
ELAC1	chr18	0.7525355977369573
SMAD4	chr18	0.8076936193413224
MEX3C	chr18	0.6655892835814056
LOXHD1	chr18	0.3268702543839105
THOC1	chr18	0.39523999325357895
SERPINB3	chr18	0.2984465985680213
GATA6	chr18	0.34720205277626726
ME2	chr18	0.8199071248299648
SMCHD1	chr18	0.3359957832250694
CXXC1	chr18	0.5896987863580572
CFAP53	chr18	0.5203966016721804
KATNAL2	chr18	0.6151971703032781
CCDC68	chr18	0.30646261115316104
TCF4	chr18	0.42489010340337846
TUBB6	chr18	0.37554404083860476
LAMA3	chr18	0.3029996093890194
NOL4	chr18	0.3147263280350764
YES1	chr18	0.7513245961793242
NDC80	chr18	0.40809376105107964
TXNL4A	chr18	0.629316984575631
KCNG2	chr18	0.30113300147853783
DIPK1C	chr18	0.331058608221395
C18orf25	chr18	0.7623447302082951
RNF138	chr18	0.7457452773036785
PTPN2	chr18	0.32267293357774685
ANKRD30B	chr18	0.29160873379590935
LPIN2	chr18	0.3577606134518561
PRELID3A	chr18	0.6776585567555407
RPRD1A	chr18	0.3646074857136277
DYM	chr18	0.7193998269210444
SLC14A1	chr18	0.32926823140965167
ABHD3	chr18	0.7762441220759333
TGIF1	chr18	0.33652174610793206
SMIM21	chr18	0.30208360706929394
GREB1L	chr18	0.5940220166716648
SPIRE1	chr18	0.5629321400494992
GALNT1	chr18	0.6031736148109366
CBLN2	chr18	0.30385762614420464
SERPINB10	chr18	0.3103197447309596
MOCOS	chr18	0.48362381479130867
TWSG1	chr18	0.8248498526253526
USP14	chr18	0.7937814810781985
NDUFV2	chr18	0.39787324875294083
TUBB8B	chr18	0.29473650904678117
TXNDC2	chr18	0.3057175468714606
MALT1	chr18	0.8286135158035222
MC5R	chr18	0.4481755753826221
CIDEA	chr18	0.42390964874881937
METTL4	chr18	0.35087646177143905
C18orf63	chr18	0.3109587828267154
SLC25A52	chr18	0.2967576757688175
TMX3	chr18	0.8188367889262983
SERPINB7	chr18	0.3165603526545964
MYL12A	chr18	0.4359355776789454
SERPINB2	chr18	0.29262354276119434
EPB41L3	chr18	0.2981634818415502
SERPINB5	chr18	0.30090585626158634
FECH	chr18	0.690267687993959
ANKRD12	chr18	0.7017462526266879
PMAIP1	chr18	0.8344461097668356
CTAGE1	chr18	0.30281427763177843
VPS4B	chr18	0.8129928904349393
DOK6	chr18	0.3140850463007258
CCBE1	chr18	0.5290342055654232
MBD1	chr18	0.40630983430584805
C18orf54	chr18	0.6955582073401396
ZNF236	chr18	0.3816757621266265
ASXL3	chr18	0.314415570243084
CDH19	chr18	0.3047349256194871
GALR1	chr18	0.3951369293537522
PIEZO2	chr18	0.3125685405214648
NPC1	chr18	0.42039842502839686
PIK3C3	chr18	0.33566124026339605
SIGLEC15	chr18	0.449007388927776
TRAPPC8	chr18	0.3728696881561434
RALBP1	chr18	0.8214136794820834
DTNA	chr18	0.5687480554468632
CYB5A	chr18	0.3640662943295113
RPL17	chr18	0.727991955696426
RBFA	chr18	0.6336376642837512
CDH20	chr18	0.42813822487652925
ANKRD62	chr18	0.321967387959448
SEC11C	chr18	0.6391781067004838
TTC39C	chr18	0.5566249229858261
MC4R	chr18	0.3731611715406757
NAPG	chr18	0.5943444851895527
SLC35G4	chr18	0.28936410021854764
ZNF397	chr18	0.8689285147219795
AFG3L2	chr18	0.8467512828087063
ZNF516	chr18	0.6961195700481166
IMPACT	chr18	0.856845424109601
ZNF519	chr18	0.30556577078904334
CDH2	chr18	0.31713262642328655
CLUL1	chr18	0.32251420480360676
RAB12	chr18	0.376339194653596
MBP	chr18	0.31082968540772715
PSMG2	chr18	0.7245053186133668
HMSD	chr18	0.3342288771650437
HSBP1L1	chr18	0.3135715187760806
ZNF407	chr18	0.31322488296853407
CEP192	chr18	0.37962779464363566
DLGAP1	chr18	0.3276327166608955
TYMS	chr18	0.4054386918381841
DSG4	chr18	0.30892579355627336
CELF4	chr18	0.31086966359302054
MIB1	chr18	0.7957912931977826
CNDP1	chr18	0.30506878400975657
ALPK2	chr18	0.3244768431354086
RMC1	chr18	0.5138647182720567
ECH1	chr19	0.3991539356524327
CAMSAP3	chr19	0.7747379039151409
MISP	chr19	0.3182059041292077
MCOLN1	chr19	0.3373696570440332
CHERP	chr19	0.7407621265429285
NDUFA3	chr19	0.4152899542195403
TINCR	chr19	0.40461005588938564
DPY19L3	chr19	0.3695810449826443
MAN2B1	chr19	0.6050601449785609
MAP3K10	chr19	0.48481898321924505
RETN	chr19	0.2966478879939987
HAUS8	chr19	0.6773085526669275
KCNN4	chr19	0.29721334893204154
ZNF225	chr19	0.706180928072602
ZNF91	chr19	0.49036198414210064
FUT3	chr19	0.36874472002769776
KIR2DS4	chr19	0.2886867623228579
SIX5	chr19	0.7055747185770189
SBK3	chr19	0.32608762206796055
ZNF146	chr19	0.6820682275031082
LIM2	chr19	0.2917782294493235
CGB2	chr19	0.3727963211038764
ZNF444	chr19	0.7660426614596124
MBD3L1	chr19	0.4110589325129067
LHB	chr19	0.5692233769582157
ANO8	chr19	0.6868793450907593
BORCS8	chr19	0.7106366415655571
HCN2	chr19	0.4003955219738412
NUCB1	chr19	0.8238642454832987
ZNF567	chr19	0.38384177834357436
ZNF420	chr19	0.692425788402486
MUC16	chr19	0.27648205550979144
SLC27A1	chr19	0.6093529629340034
TBC1D17	chr19	0.6978971577868459
ZNF441	chr19	0.48537617250527
PNKP	chr19	0.7177246176605327
KLK6	chr19	0.30557888511662984
CATSPERG	chr19	0.5575951329741429
PRODH2	chr19	0.3081756069192537
HIPK4	chr19	0.32088416885846993
SIGLEC9	chr19	0.30810763042708306
MKNK2	chr19	0.7572812657349426
TTYH1	chr19	0.44782854356855906
TPM4	chr19	0.797353119783213
CHST8	chr19	0.5598578076952585
FOSB	chr19	0.5558026966955646
C19orf12	chr19	0.3273982090275867
ZNF230	chr19	0.4775765766993743
SYNGR4	chr19	0.5622548441351297
ZNF763	chr19	0.48309137284138826
CEACAM1	chr19	0.29240041011771195
CCER2	chr19	0.3250101553322617
ELL	chr19	0.3549295281746822
CEACAM8	chr19	0.29933112070106743
LILRA4	chr19	0.3035126513882641
MRPS12	chr19	0.696343388852185
ZNF101	chr19	0.359690544296564
ZNF737	chr19	0.521046612598365
CYP4F11	chr19	0.28485815647085133
ZNF574	chr19	0.5791278103439493
OR10H5	chr19	0.2970642312514136
ZNF724	chr19	0.5472106965444505
NMRK2	chr19	0.8308890721016656
RPS28	chr19	0.6464039651868455
ADGRL1	chr19	0.40362318670121644
PLEKHF1	chr19	0.5434641543700981
SAE1	chr19	0.7719252511196251
ZNF331	chr19	0.7640949632203877
ZNF283	chr19	0.5241552881195461
MYO1F	chr19	0.32295538404931035
DNASE2	chr19	0.8390078961749993
SIGLEC8	chr19	0.2978333309412629
ICAM5	chr19	0.42719161239533465
SMIM24	chr19	0.4129290604476156
SAFB2	chr19	0.45125420612291983
ZNF93	chr19	0.7357241644984358
ZNF329	chr19	0.8171116833866193
ALDH16A1	chr19	0.34573018689105384
KIR3DL3	chr19	0.29958974823688816
ERVV-2	chr19	0.3038293478664923
FPR2	chr19	0.29506237565566995
SYT3	chr19	0.31208700783442234
TEAD2	chr19	0.440899631299892
KLK4	chr19	0.3186057760253171
HNRNPUL1	chr19	0.44412583839000713
MRI1	chr19	0.4824655912295853
PPP1R37	chr19	0.4341257026693815
LILRA6	chr19	0.2861947328108402
SMG9	chr19	0.828724652490253
CRLF1	chr19	0.34688434599565887
EDDM13	chr19	0.30719797488723727
FXYD1	chr19	0.36514497172260885
ZNF550	chr19	0.6591514925658856
SLC17A7	chr19	0.49728961111710557
SLC1A6	chr19	0.2900319256114807
SIGLEC10	chr19	0.3041279977147435
CNN1	chr19	0.6176788610063062
NCAN	chr19	0.4742031692981069
DUXA	chr19	0.29503278241247
ZNF799	chr19	0.4995842042531901
NUP62	chr19	0.7855727495470254
NANOS3	chr19	0.30224658936745
EBI3	chr19	0.394557066644309
SNRPA	chr19	0.7744029747575354
THOP1	chr19	0.40204842146867836
CLC	chr19	0.3095454657897676
RTBDN	chr19	0.4186231591808733
SULT2A1	chr19	0.3118694245297376
PAK4	chr19	0.35320620830663507
ATF5	chr19	0.5222299095360748
TCF3	chr19	0.781962068846356
MRPL4	chr19	0.642064288707518
USP29	chr19	0.3053184788406118
STRN4	chr19	0.6529015828475179
OCEL1	chr19	0.7524331547580108
DMKN	chr19	0.6933091664334116
RASAL3	chr19	0.30604834004603076
CHAF1A	chr19	0.8692930013577822
SLC39A3	chr19	0.5665413419338705
HOOK2	chr19	0.3579977869019212
KEAP1	chr19	0.782710598076847
ZNF792	chr19	0.33465672416016445
KCNA7	chr19	0.3314436489126311
FAM71E1	chr19	0.600440260707101
ZNF787	chr19	0.4070636223103093
ACTN4	chr19	0.42610209619109407
TULP2	chr19	0.3184453004143195
ZNF823	chr19	0.5753205321935925
CEBPA	chr19	0.5201677899879027
PAF1	chr19	0.8143022575202223
YJU2	chr19	0.6661425094149003
CKM	chr19	0.3967058600768416
ZNF224	chr19	0.6470376809640505
C3	chr19	0.3142829531051815
MAP2K7	chr19	0.6572876451600441
ZNF69	chr19	0.6828904180434971
RPL18	chr19	0.8547394051992028
NAPA	chr19	0.36624359892148073
MBD3L2B	chr19	0.2842839601809728
CD79A	chr19	0.3109119071412918
OR10H3	chr19	0.3127057653906588
ZNF134	chr19	0.828064229261123
PTPRS	chr19	0.7370169629315876
YJU2B	chr19	0.3948393864169784
ZNF431	chr19	0.46850680982632265
ZNF540	chr19	0.6866518623791176
HAUS5	chr19	0.7009753010947992
CAPS	chr19	0.31199387517352106
HSPB6	chr19	0.5143369981310995
DNAAF3	chr19	0.564649568346768
ZNF468	chr19	0.4162355910414809
RAB11B	chr19	0.8086709860201615
ETHE1	chr19	0.6264702217734428
OR7C1	chr19	0.3016416306948481
SYMPK	chr19	0.8522824449599151
ATG4D	chr19	0.8276607364363942
EHD2	chr19	0.336399974225455
GZMM	chr19	0.337360008374586
ZNF418	chr19	0.5801957295863666
CD22	chr19	0.3769322677431932
WDR88	chr19	0.3108383874155008
YIF1B	chr19	0.3281554647942425
ZNF529	chr19	0.6283651545097616
RUVBL2	chr19	0.4217808164128226
TMEM238	chr19	0.5771016842362634
POU2F2	chr19	0.4552224575589962
RAVER1	chr19	0.4412595583063408
ARHGEF18	chr19	0.7431580079882172
ZNF880	chr19	0.46822978475113414
C19orf81	chr19	0.3767339375513226
PSMC4	chr19	0.6949369184409155
CGB7	chr19	0.3525201738353223
TMC4	chr19	0.4827193976018407
LRFN1	chr19	0.32376592932984677
RFPL4AL1	chr19	0.29598795999020466
KRTDAP	chr19	0.3009743185821662
PODNL1	chr19	0.31496676930773126
DUS3L	chr19	0.45815898710327874
APLP1	chr19	0.4916904632770992
TRIP10	chr19	0.6776732151540766
BLVRB	chr19	0.5835189649179391
PALM3	chr19	0.41317083233859425
APBA3	chr19	0.3364719394256509
NDUFB7	chr19	0.6417286422504604
ZNF611	chr19	0.5642465795062588
MAMSTR	chr19	0.5217460227644601
INSL3	chr19	0.3627524361165335
LEUTX	chr19	0.30613397755165456
KDM4B	chr19	0.792899360037506
RINL	chr19	0.32629366523184294
PDE4C	chr19	0.3439466762570074
ZNF443	chr19	0.6365238379686267
DMAC2	chr19	0.6343827798894939
WDR83	chr19	0.5172211473105738
PLIN3	chr19	0.8323076184068473
WDR83OS	chr19	0.5275519326155766
UQCRFS1	chr19	0.39483413419745983
PTBP1	chr19	0.8469005997970678
OR7A10	chr19	0.2979977929639066
FSD1	chr19	0.5747056384170168
TJP3	chr19	0.46310577365745687
PRRG2	chr19	0.4685100602679622
DCAF15	chr19	0.853135582129729
PIN1	chr19	0.3759753851900248
PEPD	chr19	0.7534206500389276
FAM83E	chr19	0.5191517994031256
GP6	chr19	0.2944876328515294
VSIG10L	chr19	0.7264144046928933
TGFBR3L	chr19	0.3652778898077124
ZNF160	chr19	0.8322069861966968
TUBB4A	chr19	0.4371069245189136
F2RL3	chr19	0.40448678853730424
CERS1	chr19	0.356550811100696
INSR	chr19	0.6249377481733529
OR2Z1	chr19	0.2917521979487641
POP4	chr19	0.3728626671698906
ELSPBP1	chr19	0.3065442491268001
PSG6	chr19	0.29914048807332294
FCER2	chr19	0.30368768760431236
IGSF23	chr19	0.3076852482705816
DNM2	chr19	0.6547040581492611
CLPTM1	chr19	0.43003667957470915
TECR	chr19	0.7445961611038409
TPRX1	chr19	0.2865216888443615
IL27RA	chr19	0.5337559966251677
SAMD1	chr19	0.611309471619504
KISS1R	chr19	0.510374260855228
TYK2	chr19	0.8256757791379353
OR10H4	chr19	0.3035206128862878
DACT3	chr19	0.5509319071757075
SNRNP70	chr19	0.5672147664685896
AZU1	chr19	0.38120999893835306
NCLN	chr19	0.6885642837067933
ZNF723	chr19	0.3017031819103352
ZNF440	chr19	0.6008457437787132
ZNF85	chr19	0.5389107351184995
CABP5	chr19	0.3010017599096414
MAP4K1	chr19	0.6673641960058954
ADGRE2	chr19	0.3928359378246137
NFIC	chr19	0.4401835416656447
ARHGAP33	chr19	0.3337567959792354
LAIR2	chr19	0.2917287335200963
NUDT19	chr19	0.4952881612158708
ZIM3	chr19	0.3065498839554259
ZNF555	chr19	0.7975998983392646
ZNF844	chr19	0.6931685763161248
MRPL54	chr19	0.6718165121781084
BCL3	chr19	0.43860018865839734
MBD3	chr19	0.36355873851771914
ZNF615	chr19	0.6340350566553083
MEGF8	chr19	0.41856335955248636
PLIN5	chr19	0.458323217338208
ZNF570	chr19	0.5580551238231168
OLFM2	chr19	0.6874617549219117
ZNF835	chr19	0.2896743693627041
CD177	chr19	0.34240459378653965
CPAMD8	chr19	0.2909953723974824
GIPC1	chr19	0.7028423042462453
ZNF875	chr19	0.7428226296650234
KLHL26	chr19	0.6016621229379879
KANK2	chr19	0.7788150036661727
RNF126	chr19	0.812603796448931
MAST3	chr19	0.3764999739437541
MED16	chr19	0.7174173047603778
CEACAM3	chr19	0.28860126137082087
ZNF333	chr19	0.3322983604248964
PGLS	chr19	0.8587347675500899
MEIOSIN	chr19	0.29839055905858214
BLOC1S3	chr19	0.5893643362722834
KCNJ14	chr19	0.3353339855489004
SHISA7	chr19	0.4370399824143047
MAP2K2	chr19	0.3619616028331609
TYROBP	chr19	0.3230516413603815
WDR62	chr19	0.8000417320282904
GDF15	chr19	0.47491597862865476
TMEM160	chr19	0.6776500126790607
LIN37	chr19	0.6277615647054644
CALR	chr19	0.8100431180031663
HSD17B14	chr19	0.3285436189239591
ICAM1	chr19	0.29735174075307774
SLC25A41	chr19	0.3052405413292691
CACNA1A	chr19	0.3105538518812324
PGLYRP1	chr19	0.39840024309606026
JSRP1	chr19	0.6142808251279716
HRC	chr19	0.323732125289016
FBL	chr19	0.7492679034344526
VAV1	chr19	0.35901635872924004
FGF21	chr19	0.3660564415294517
ZNF264	chr19	0.7181594953854215
ZNF229	chr19	0.4121449814420803
KIR2DL3	chr19	0.29248006070186694
KLK3	chr19	0.3047101479713771
CYP2B6	chr19	0.3178746220575235
ETFB	chr19	0.6991897329710108
FKRP	chr19	0.5436623955181183
ZNF497	chr19	0.7178912610949348
LYL1	chr19	0.3159918709135373
GTPBP3	chr19	0.5129599708263458
CNOT3	chr19	0.8175049460784269
FUT1	chr19	0.4211328034864835
CYP4F12	chr19	0.2980788414630769
NLRP5	chr19	0.2916724648003187
ADAMTS10	chr19	0.31323994377010467
NDUFA11	chr19	0.575855543364445
KLF2	chr19	0.48011786095007203
TRIM28	chr19	0.44066823153651047
ZNF665	chr19	0.5561333455785233
SHKBP1	chr19	0.38385788252737846
SIRT2	chr19	0.6308593232871424
IL11	chr19	0.3720543417606951
BBC3	chr19	0.6593013720835523
BEST2	chr19	0.4487329096694362
GAPDHS	chr19	0.49222841272604595
KLK5	chr19	0.38260194050052604
CARD8	chr19	0.5249320285912518
PLAUR	chr19	0.3391141090783024
IER2	chr19	0.6776357672363342
FGF22	chr19	0.5154888888273508
OR1I1	chr19	0.2985266440681985
PPP2R1A	chr19	0.8277408816215637
PSG4	chr19	0.2922857581596271
TSPAN16	chr19	0.31091348340371666
ZNF132	chr19	0.40146363533841667
DBP	chr19	0.7257365229146336
ACP4	chr19	0.28919776713365114
TMEM143	chr19	0.6531733377235326
CIRBP	chr19	0.6304888003211822
AKAP8L	chr19	0.7706737942267122
PSMD8	chr19	0.418296020253349
DOHH	chr19	0.3715647093926778
MZF1	chr19	0.6618300031370797
C2CD4C	chr19	0.42689422857062054
ZNF579	chr19	0.7251874957514051
GIPR	chr19	0.3767651410142622
IGFLR1	chr19	0.3634024386246944
ZNF814	chr19	0.49931337366616513
RPL28	chr19	0.741593813018865
S1PR2	chr19	0.7816142640531695
SBSN	chr19	0.30168570938657846
BRSK1	chr19	0.4002692044495385
ANKRD24	chr19	0.5645427624668706
ZNF8	chr19	0.8510341645294572
WTIP	chr19	0.6053575511091911
ODAD1	chr19	0.595900469511461
ILVBL	chr19	0.8298425178298515
FARSA	chr19	0.7964797041612115
IGFL4	chr19	0.38668020202989883
KLK11	chr19	0.30458472671876796
RPS11	chr19	0.8210788727330425
ZNF675	chr19	0.49761049074471797
RAB4B	chr19	0.782203482987971
ZNF30	chr19	0.33725957487014785
PIAS4	chr19	0.7999759014146413
IGLON5	chr19	0.4696144308890934
ZNF790	chr19	0.5968975188262908
CLDND2	chr19	0.5317126522138015
SLC35E1	chr19	0.7116203520216577
POLD1	chr19	0.7297382694614579
ONECUT3	chr19	0.31094302420353254
RPS5	chr19	0.8512977203959368
TNFAIP8L1	chr19	0.512447759440365
ZNF556	chr19	0.3788557850573177
NAPSA	chr19	0.306132101484918
ZNF471	chr19	0.6591460803397586
HAMP	chr19	0.3045735075496093
LRRC8E	chr19	0.38535414056689643
APOE	chr19	0.6499744918719885
ZNF563	chr19	0.5292219044600374
SAFB	chr19	0.455414478436183
PRKACA	chr19	0.6780974079828794
HCST	chr19	0.3051322712033322
ERVK3-1	chr19	0.6929650988154598
PLD3	chr19	0.5836980035518973
COPE	chr19	0.7733403647041355
SPACA6	chr19	0.5823255006544523
CEP89	chr19	0.7316605634500248
TMEM259	chr19	0.39163163560442477
NOP53	chr19	0.8332132722146172
CD209	chr19	0.33507763132858137
ZNF480	chr19	0.4256099098943432
NTN5	chr19	0.32710072927153044
GADD45B	chr19	0.49352284199526286
ATP1A3	chr19	0.5616259933603261
IFNL3	chr19	0.29525569816227165
KASH5	chr19	0.3097674024071154
C19orf33	chr19	0.48625723192257986
ATP4A	chr19	0.30838396298453197
PNMA8C	chr19	0.3194699337529219
PSENEN	chr19	0.5478010446101239
TLE6	chr19	0.494287472394842
ZNF575	chr19	0.44687351617563403
MEF2B	chr19	0.6949843367838768
SELENOV	chr19	0.7596326772445546
MRPL34	chr19	0.7202985055076416
GPR4	chr19	0.4893064323027961
CDC37	chr19	0.5047948996735147
ZNF121	chr19	0.6881840377567732
ZNF699	chr19	0.6369815793188173
ERCC1	chr19	0.7122048320905956
ALKBH7	chr19	0.6723907502075006
ZNF568	chr19	0.5225315148230818
VASP	chr19	0.7202222727535578
ZNF428	chr19	0.6474198471056505
ZNF738	chr19	0.4359310835179854
FBXO27	chr19	0.6525427552291085
GNA15	chr19	0.3680062068344695
FUT6	chr19	0.29501211926163856
ZNF878	chr19	0.8722583806510515
PGLYRP2	chr19	0.29317829791126215
REXO1	chr19	0.3866664344468081
ZNF709	chr19	0.4639722361307433
EPS8L1	chr19	0.4630983534487866
ZNF813	chr19	0.6184658431034278
MYADM	chr19	0.7025621376424336
PRSS57	chr19	0.30603189799250563
USF2	chr19	0.6404109970996552
CYP2S1	chr19	0.7980850816612857
GADD45GIP1	chr19	0.7110901218438442
CCDC124	chr19	0.6585080679614294
RAB8A	chr19	0.7239969446241565
CTU1	chr19	0.6246880554257139
ZNF439	chr19	0.31391631838375733
ZNF548	chr19	0.5342357243660243
MVB12A	chr19	0.41054580348579617
PSG2	chr19	0.2993953560027409
TM6SF2	chr19	0.5960225259500025
ODAD3	chr19	0.4766063780881938
COX6B2	chr19	0.4123650989252651
SLC44A2	chr19	0.42132614243479904
ZNF524	chr19	0.608147784579377
GATAD2A	chr19	0.7795746952874263
LENG1	chr19	0.8149126650374736
KIR2DL4	chr19	0.30464715041989093
FPR1	chr19	0.3064661432521335
EID2	chr19	0.5381508616783883
FCGRT	chr19	0.648523996254414
SLC6A16	chr19	0.3130135473535903
PSPN	chr19	0.36416632592293385
ZNF112	chr19	0.4321225283581175
ZNF682	chr19	0.6846529951415616
ERFL	chr19	0.30253785750444717
SYNE4	chr19	0.5986424412342466
OR10H1	chr19	0.2979421832547205
PSG3	chr19	0.2928960922125617
EIF3G	chr19	0.5205541309792976
HSD11B1L	chr19	0.5865752917951543
IFNL2	chr19	0.28760935711708546
ZNF628	chr19	0.3811191076093701
SIGLEC7	chr19	0.300388994213172
GYS1	chr19	0.7817403175480414
DOT1L	chr19	0.7627461569111293
C5AR2	chr19	0.3860979474441907
SHD	chr19	0.33386813027665957
PTPRH	chr19	0.2991200720486127
PSG7	chr19	0.2994099026574112
ZNF613	chr19	0.4756476478564082
VN1R1	chr19	0.3040707246568483
ZNF793	chr19	0.5579104411931332
B3GNT3	chr19	0.5031753100578202
ZNF114	chr19	0.3569577681735295
CYP2A7	chr19	0.2850587857279135
PNMA8A	chr19	0.6645334726257128
C19orf47	chr19	0.33398572330837367
