gene_name	chr	predicted_gex_rank
NOTUM	chr17	0.42929431669318036
EPN3	chr17	0.529126967332285
PITPNA	chr17	0.39161684436095884
DBF4B	chr17	0.39229816588949895
TCAP	chr17	0.33034516048127405
CFAP97D1	chr17	0.3244298147640605
ASGR1	chr17	0.3217958711073129
HOXB7	chr17	0.40468630374144504
BLMH	chr17	0.41327171084488024
FOXK2	chr17	0.7073774464311641
ST6GALNAC2	chr17	0.474920625577046
MMD	chr17	0.7759774174497671
SEPTIN4	chr17	0.33057775035796977
TMEM98	chr17	0.646065256760268
EFCAB13	chr17	0.3327186793316718
ARL17B	chr17	0.31545949548443375
NACA2	chr17	0.28878133380205606
ABCA9	chr17	0.3146067176070468
SOX9	chr17	0.5625527455399169
LRRC45	chr17	0.6910572269443305
SLC25A35	chr17	0.5353105244184805
SLC16A11	chr17	0.4108670384786284
GAA	chr17	0.6965460589138497
RGS9	chr17	0.565215105115526
TMIGD1	chr17	0.3298678009030675
NDEL1	chr17	0.8078253499077075
SHISA6	chr17	0.4697295346802731
KRT23	chr17	0.34438767881804927
SPHK1	chr17	0.5191915758872321
PTGES3L	chr17	0.4918117053410992
CCL1	chr17	0.3025614097444625
ATP1B2	chr17	0.32894465189213856
EFCAB3	chr17	0.3212457719436315
GJD3	chr17	0.47734082317461296
RAMP2	chr17	0.4895570026516502
SGSM2	chr17	0.3577803260011677
TRIM37	chr17	0.7797455191460967
GRN	chr17	0.3973834176148781
NT5C3B	chr17	0.6641587428284451
KRTAP4-2	chr17	0.3188104364603893
CDR2L	chr17	0.7693611054597002
NME1-NME2	chr17	0.5945090420468848
OR3A2	chr17	0.33165481163755633
RAC3	chr17	0.5459637301797707
PER1	chr17	0.4286549713017368
XAF1	chr17	0.3149571642746725
DVL2	chr17	0.4314827117696501
RPH3AL	chr17	0.36430476793872196
G6PC1	chr17	0.31136954389996235
C17orf78	chr17	0.33978774223180286
KCNJ2	chr17	0.5369779209414636
ICAM2	chr17	0.3746350217829159
DGKE	chr17	0.610668394234141
SYNGR2	chr17	0.5479047203214831
PLEKHM1	chr17	0.3055999775020205
GLTPD2	chr17	0.4155831548341647
MYO15B	chr17	0.3593080112856889
PSMD12	chr17	0.7858076910949644
DERL2	chr17	0.4562377278817805
TEPSIN	chr17	0.3704730700953666
GPR179	chr17	0.3236099088840575
OXLD1	chr17	0.593452634423659
RBFOX3	chr17	0.3197473533296365
TEN1-CDK3	chr17	0.6411077397990269
STX8	chr17	0.3866572774106611
SENP3-EIF4A1	chr17	0.47081590767615944
CBX2	chr17	0.6581868749188768
C17orf80	chr17	0.6848501828440547
CD7	chr17	0.36622748693023016
TBCD	chr17	0.6620922888528225
GRAPL	chr17	0.2924614064492393
PPP1R1B	chr17	0.4549264062824811
PRCD	chr17	0.3917312422439439
KRT9	chr17	0.31280833738873776
MLLT6	chr17	0.34624609617552515
SDK2	chr17	0.3973440684447235
MFSD11	chr17	0.45792017729750845
ABI3	chr17	0.4071042721502323
SCO1	chr17	0.8019836562361776
SREBF1	chr17	0.42885866814957296
C17orf49	chr17	0.5496348579063376
SMG8	chr17	0.5810989665573043
SEPTIN9	chr17	0.6761027078990574
DPH1	chr17	0.3621677960830989
CD79B	chr17	0.3285249799807458
IFI35	chr17	0.3381558842614266
CLTC	chr17	0.43703650340098693
CCDC103	chr17	0.6032472809840039
HOXB4	chr17	0.31291846491857467
GAS2L2	chr17	0.37212919456791776
MPP3	chr17	0.5906504649000612
G6PC3	chr17	0.3962650938469975
RAP1GAP2	chr17	0.3533660363127219
CASC3	chr17	0.4218317246623462
NEURL4	chr17	0.5756350860480904
SLC2A4	chr17	0.6257506009286994
EIF1	chr17	0.8207253806529075
CHD3	chr17	0.362281169901287
SLFN12L	chr17	0.3109165275597744
NPLOC4	chr17	0.7480208951766749
KRT32	chr17	0.3322191707715623
ITGA3	chr17	0.3278855892952808
PSMB3	chr17	0.628969659282063
BECN1	chr17	0.46468091123509386
ZNHIT3	chr17	0.6005647318041598
HNF1B	chr17	0.3171124687778486
CEP131	chr17	0.36983070721347644
IGF2BP1	chr17	0.6557325399375342
CBX1	chr17	0.8103840483091966
POLDIP2	chr17	0.7127982835908835
EVI2B	chr17	0.32086652661024195
GOSR1	chr17	0.6510333886197215
ELAC2	chr17	0.7012826435482473
FOXJ1	chr17	0.49131027762697965
ALYREF	chr17	0.7888526243340042
C17orf107	chr17	0.416814519160154
PROCA1	chr17	0.5604745406709044
OVCA2	chr17	0.7328487108828032
PIRT	chr17	0.3300515898310359
STRADA	chr17	0.8173327943198128
SGSH	chr17	0.4157861584665672
KRT25	chr17	0.3175788285664464
CHAD	chr17	0.32229098407761575
FOXN1	chr17	0.31372461454672046
SMTNL2	chr17	0.5737683171740288
HEXD	chr17	0.6199557821938861
TOP3A	chr17	0.7025522495982438
PIK3R6	chr17	0.3209925435565074
AURKB	chr17	0.6961199640093377
TBX21	chr17	0.5047143850542055
SOCS3	chr17	0.5183562465583251
PRR29	chr17	0.47084925639286074
USP6	chr17	0.3260958666903682
GFAP	chr17	0.32085767439363555
MYL4	chr17	0.3291482236148025
ATXN7L3	chr17	0.4234229551951369
PLEKHH3	chr17	0.5138751038366086
PIP4K2B	chr17	0.4804690250762606
WBP2	chr17	0.7304059273882632
EXOC7	chr17	0.7428410708386897
CA10	chr17	0.5329094194549884
GALR2	chr17	0.5665846520169897
GH2	chr17	0.3777169131951721
RTN4RL1	chr17	0.45299222252009325
FAM171A2	chr17	0.6308272680167094
MYO18A	chr17	0.37740686250216393
CD300C	chr17	0.31266826448639246
CACNB1	chr17	0.4047409424981937
TTYH2	chr17	0.32635524255820536
METRNL	chr17	0.4495982873298753
CNTNAP1	chr17	0.37483080924203493
C17orf50	chr17	0.3312193574489851
COA3	chr17	0.745861744599339
KRT37	chr17	0.3238242732737797
HOXB1	chr17	0.3703569974666631
SLC9A3R1	chr17	0.7685561100701965
LIMD2	chr17	0.5303901648091224
DHRS11	chr17	0.7231064857471127
SCIMP	chr17	0.32852099921775524
TAF15	chr17	0.45286463630464313
ANKRD40CL	chr17	0.342870115688491
SHBG	chr17	0.6373515856782453
HES7	chr17	0.4524287679737575
DCAF7	chr17	0.7464456604725476
RNF135	chr17	0.732713519010933
FBF1	chr17	0.3624039346532996
GNA13	chr17	0.745995041580245
B4GALNT2	chr17	0.5266292811783614
PPY	chr17	0.31289327079813833
SUPT4H1	chr17	0.4543945353301244
ZNF652	chr17	0.7038405028257804
SPAG9	chr17	0.4213373453570187
RAD51C	chr17	0.3500645385161213
COPRS	chr17	0.6598414114362462
WRAP53	chr17	0.5592192973071305
GRIN2C	chr17	0.48555406225291664
OR1D5	chr17	0.2807713215671978
LASP1	chr17	0.7140028882577724
ZNF385C	chr17	0.40959103537319297
KRTAP4-1	chr17	0.2989423001782121
MED1	chr17	0.753697428831048
TAOK1	chr17	0.644728457494063
SMYD4	chr17	0.770710786497564
GSDMB	chr17	0.336926159157084
SLC16A3	chr17	0.5376890903223275
FASN	chr17	0.7189514051252509
CDK3	chr17	0.3542412640733872
HROB	chr17	0.7729807680188705
SLC6A4	chr17	0.4848788029995659
ZPBP2	chr17	0.3568274185339017
GDPD1	chr17	0.7018710064093343
SMURF2	chr17	0.6371760510789954
MEIOC	chr17	0.3624769161583705
MFAP4	chr17	0.5761318689843231
KRT35	chr17	0.33129562464007334
C17orf99	chr17	0.3247647746350001
HOXB5	chr17	0.4563690322918806
RPL27	chr17	0.7235155464911311
BRIP1	chr17	0.708888962770559
MAP2K6	chr17	0.6314518507180731
SPATA20	chr17	0.6421729837283054
TADA2A	chr17	0.362104164149357
KRT27	chr17	0.30008215083326917
FAM187A	chr17	0.5335469634850404
TEFM	chr17	0.633305547694504
TBC1D3H	chr17	0.31425993909641814
ENPP7	chr17	0.31143274138384536
TNK1	chr17	0.5838967465213886
RILP	chr17	0.6055766005066149
VPS25	chr17	0.6342724796805983
USH1G	chr17	0.471364573749297
MYH2	chr17	0.421510616789452
TM4SF5	chr17	0.33577580567922133
RPS6KB1	chr17	0.7569505042611089
TBX4	chr17	0.3786743885644839
UNC119	chr17	0.6629768352576446
FAAP100	chr17	0.7047807307413947
CCL18	chr17	0.30598789755025496
SRP68	chr17	0.7489648055469389
ABHD15	chr17	0.4983056858966138
PLD6	chr17	0.32383520999511556
ASIC2	chr17	0.3356914291485245
GIT1	chr17	0.6861932591683924
TIMM22	chr17	0.5985794352118882
GABARAP	chr17	0.6572011452807056
CAMKK1	chr17	0.357388497274742
SMARCE1	chr17	0.43590158990805106
HIC1	chr17	0.4450188731324179
DDX52	chr17	0.601704269079268
FMNL1	chr17	0.5285986681090139
CCDC144A	chr17	0.3207108311858738
ANAPC11	chr17	0.8193000893735845
NSF	chr17	0.29317888310178775
TRIM25	chr17	0.4985676322358527
CCDC40	chr17	0.6079341219631174
AATK	chr17	0.4665510554333543
CCDC47	chr17	0.7748721973079817
PSME3	chr17	0.6380792548909133
MKS1	chr17	0.7224781987623785
SPECC1	chr17	0.7862102488542507
RFLNB	chr17	0.34168110163928755
KRTAP16-1	chr17	0.3153585874725007
TEX19	chr17	0.3223717895585322
RNF213	chr17	0.4318704471604238
SLFN12	chr17	0.47710129184996786
NDUFAF8	chr17	0.7856844550267164
MED13	chr17	0.41336943846676755
HEXIM2	chr17	0.6583729000693231
NUP85	chr17	0.7254499807566797
STAT3	chr17	0.8047992954396241
CCR10	chr17	0.4874319288386807
KRT24	chr17	0.3186156560583796
B9D1	chr17	0.7728968957194701
PECAM1	chr17	0.3287637370421481
KIAA0753	chr17	0.6294721002201245
CCT6B	chr17	0.5057311110195907
AP2B1	chr17	0.677004956777091
LPO	chr17	0.33805937664824864
SCGB1C2	chr17	0.3040228345643582
FN3KRP	chr17	0.39589996478863576
ATP2A3	chr17	0.32792568840998326
PGS1	chr17	0.6957007968924925
MIF4GD	chr17	0.7439808239737413
P2RX5-TAX1BP3	chr17	0.4464953975622906
SEC14L1	chr17	0.3924702581663859
PRR15L	chr17	0.4488388064483121
ANKFY1	chr17	0.44695436233252145
CRK	chr17	0.7623753037849845
ADPRM	chr17	0.7504346106178106
NFE2L1	chr17	0.751287516865214
CHRNB1	chr17	0.6541980933430904
ARHGEF15	chr17	0.461631934528904
DUSP3	chr17	0.7545596014951081
KRTAP9-6	chr17	0.30285160326016436
KAT2A	chr17	0.6294453319214959
APOH	chr17	0.3157739307064988
RNF227	chr17	0.5387361668924168
APPBP2	chr17	0.7040359607925374
ITGB4	chr17	0.5399919761534783
DCAKD	chr17	0.8081453797641162
SLC43A2	chr17	0.62480374048001
PIGW	chr17	0.6243459461369774
SDF2	chr17	0.6575476262121003
CCDC57	chr17	0.6059786884631955
TBC1D3C	chr17	0.28666053414783904
CHRNE	chr17	0.36153680547739986
ALDH3A2	chr17	0.48186302391074565
BPTF	chr17	0.6987698387565219
KCNH4	chr17	0.4680198248215596
NKIRAS2	chr17	0.47607914255222283
TMEM94	chr17	0.7434735608550692
RPTOR	chr17	0.5385357240600332
ASPSCR1	chr17	0.36330293987191553
MSI2	chr17	0.36373162521596053
ABR	chr17	0.323941311095725
PDE6G	chr17	0.30930141225782143
EIF5A	chr17	0.8178148550078628
UTP6	chr17	0.4183961997774289
CYTH1	chr17	0.3818164573170054
ZNF18	chr17	0.4213697230163831
PRR11	chr17	0.6691111859450181
ZNF750	chr17	0.37557425268080746
MED31	chr17	0.6452321909926194
NAA38	chr17	0.37651844598160655
MTMR4	chr17	0.5972504634497366
CENPX	chr17	0.7140081539850426
CPD	chr17	0.35219274848536597
TBC1D3B	chr17	0.29234011222983525
FAM104A	chr17	0.45748658155088673
FBXO47	chr17	0.5599703533283364
CLEC10A	chr17	0.31159391128738345
NT5C	chr17	0.7418310368268971
WFIKKN2	chr17	0.3390030375677284
OMG	chr17	0.32421583387169584
EPN2	chr17	0.4639911823083239
SEZ6	chr17	0.39151748246612483
C17orf98	chr17	0.3277323529860393
CDC27	chr17	0.701360940802189
KRTAP1-1	chr17	0.30275729193245315
GEMIN4	chr17	0.697965301516282
MYH10	chr17	0.8086432556790483
ADAM11	chr17	0.32795432580789385
HSPB9	chr17	0.42050011804356646
TBX2	chr17	0.40638904928455366
KRT38	chr17	0.3210500077759525
MYO1C	chr17	0.4125135063579279
MXRA7	chr17	0.3192326260600396
ABCA6	chr17	0.3210788421856508
CNTROB	chr17	0.6066381243306498
RAB37	chr17	0.5118533509142763
TOP2A	chr17	0.523282882578712
MIEF2	chr17	0.855896680027976
ASPA	chr17	0.35218842983015514
STARD3	chr17	0.3666060457395492
GGA3	chr17	0.7055468004773688
KRTAP2-1	chr17	0.3239595202293062
ENGASE	chr17	0.7012927131272783
LGALS9	chr17	0.33082955993684154
SCPEP1	chr17	0.6605658489520978
TSPOAP1	chr17	0.33340505775977347
KPNA2	chr17	0.4939017992273957
MAPT	chr17	0.5862020438894848
SYNRG	chr17	0.36379719194982724
RASL10B	chr17	0.35184304266335376
KRTAP17-1	chr17	0.31723231732431295
KRTAP1-4	chr17	0.3053626170021912
OGFOD3	chr17	0.3525537839955113
MYH13	chr17	0.34921336910783385
AXIN2	chr17	0.7846293309850243
TMEM235	chr17	0.3813317263130076
ATPAF2	chr17	0.6971402918206324
C17orf114	chr17	0.6369115381789869
RABEP1	chr17	0.7698880323149867
TMEM88	chr17	0.44757739166926785
PGAP3	chr17	0.6886794864388485
SKA2	chr17	0.6804092421750478
NXN	chr17	0.41791658323878106
GH1	chr17	0.38981973729633607
MYH4	chr17	0.3212563858071255
RNF157	chr17	0.3333118748336079
MPDU1	chr17	0.5594688835059847
MED9	chr17	0.6512775435912073
CDRT15L2	chr17	0.3025505056611756
SPACA3	chr17	0.3209005535262647
KRT31	chr17	0.31359131854176275
TMEM238L	chr17	0.3155640814637643
ZMYND15	chr17	0.4223720450700174
HIGD1B	chr17	0.3138882803245786
CCR7	chr17	0.31474840947605076
C17orf75	chr17	0.44077560206616895
PRAC1	chr17	0.3503803552741089
TVP23B	chr17	0.3794345603930612
ARSG	chr17	0.3207038603614471
LLGL2	chr17	0.36714065446259553
PYY	chr17	0.43691055472851537
KRTAP9-4	chr17	0.2926577870598599
TSEN54	chr17	0.5396910008982677
RSAD1	chr17	0.709695386488306
TSPAN10	chr17	0.4160494977526394
NEUROD2	chr17	0.40211895214263454
UTS2R	chr17	0.32144860565224376
DHRS13	chr17	0.7409554513647951
TNFSF13	chr17	0.5725245740859419
SLC52A1	chr17	0.5113660391983873
MED24	chr17	0.6299189087278407
TMEM220	chr17	0.6700579354578602
KANSL1	chr17	0.70974579007827
TMC8	chr17	0.4480785389598235
CD300E	chr17	0.32116204986843816
USP36	chr17	0.759205271818775
TLCD2	chr17	0.46166625404508005
SLC46A1	chr17	0.43239837448503593
ALOX12	chr17	0.33385275583649393
TRIM16	chr17	0.3127528050508317
TP53	chr17	0.7247234942489594
KRTAP29-1	chr17	0.3067114337785924
NOS2	chr17	0.3310606877247126
SUZ12	chr17	0.5233937539217981
P2RX1	chr17	0.3208904111201608
HOXB6	chr17	0.3365342349211621
COIL	chr17	0.690786433609924
CCL23	chr17	0.3134561761861042
COL1A1	chr17	0.38949309524158626
RAB11FIP4	chr17	0.6919011241291132
TUBG1	chr17	0.7509098166498387
MFSD6L	chr17	0.5196452124242834
ZNF624	chr17	0.3453344133189392
CNP	chr17	0.5769424427401785
DOC2B	chr17	0.4089769993976125
MSL1	chr17	0.6664115376682596
PSMB6	chr17	0.5818400775019846
VAT1	chr17	0.7742808494436375
GRAP	chr17	0.3075459001508051
CCL3	chr17	0.29616927042904845
TBC1D28	chr17	0.30236395774934827
PRKCA	chr17	0.5813359940323745
EVI2A	chr17	0.3326256229520885
MRPL10	chr17	0.6883504873645924
TNFSF12-TNFSF13	chr17	0.5181317863071596
SRSF2	chr17	0.5717771470327071
INTS2	chr17	0.351490677025133
C17orf67	chr17	0.342400782278248
C17orf97	chr17	0.6696357266980402
SAP30BP	chr17	0.6626085773709047
PSMD3	chr17	0.7677332933712219
KRT33B	chr17	0.3098507498776836
FLOT2	chr17	0.42169898770673264
SSH2	chr17	0.6315157322939402
NGFR	chr17	0.45005051724186973
ALOX12B	chr17	0.4500987375489186
MINK1	chr17	0.4312784141996824
OR4D1	chr17	0.34582950979822724
WNT9B	chr17	0.5628430492805231
LGALS9B	chr17	0.2982692261978956
CYB5D2	chr17	0.7521773954207004
UBE2G1	chr17	0.7933432200625155
TMUB2	chr17	0.7974666628405764
GPRC5C	chr17	0.5452787144667447
CACNA1G	chr17	0.5848532920705792
KRT28	chr17	0.3113995932552854
MPP2	chr17	0.43218920797398425
PRAC2	chr17	0.36796475059456474
OR1D2	chr17	0.3198281982525872
UBE2Z	chr17	0.4497875782406586
PDK2	chr17	0.6111420283041444
JPT1	chr17	0.47125434732399174
HAP1	chr17	0.335447278156478
TOB1	chr17	0.484956053957547
RASD1	chr17	0.5119673232411002
CDC42EP4	chr17	0.7050825386566482
VEZF1	chr17	0.44544937552087793
TRAPPC1	chr17	0.6003557255512624
PIGL	chr17	0.38397393060578877
PHF12	chr17	0.7874513249343563
DHX8	chr17	0.6656812907831425
LYZL6	chr17	0.3067144264789624
LIG3	chr17	0.8408903048579319
NPTX1	chr17	0.4437581363405112
OR4D2	chr17	0.3031313768441799
RAB34	chr17	0.6359637294671334
RECQL5	chr17	0.39863103885474516
GOSR2	chr17	0.6680628230909152
SLC26A11	chr17	0.6820599266566565
CDC6	chr17	0.7305424622624613
PLCD3	chr17	0.36963474657791334
SPAG7	chr17	0.6041390987419218
SLC35G6	chr17	0.3953399587504209
RPL23A	chr17	0.6789693120304221
CORO6	chr17	0.4301911582557721
SLC4A1	chr17	0.3315141174570347
TMEM11	chr17	0.7373092468300891
TBC1D3L	chr17	0.28571055042401755
SLC13A2	chr17	0.3339821773407675
RNF43	chr17	0.6108698222078008
TSR1	chr17	0.553634086556347
FBXW10	chr17	0.30641310904487673
PIPOX	chr17	0.5898158679958072
CFAP52	chr17	0.49270873121076697
SGCA	chr17	0.362158504318315
WSCD1	chr17	0.3323426647449868
CCL16	chr17	0.33994606883164274
VAMP2	chr17	0.7338465575974477
NAT9	chr17	0.7513011243654987
PIGS	chr17	0.7398045887228722
EME1	chr17	0.6549070837878819
CD300A	chr17	0.4230305398985843
C1QBP	chr17	0.4571709923747992
OR1R1P	chr17	0.29065232604651714
MRM3	chr17	0.641424362489912
BTBD17	chr17	0.6100447375763227
LRRC3C	chr17	0.38850630510663076
KDM6B	chr17	0.5519839450413684
SPOP	chr17	0.6314295669639195
CHMP6	chr17	0.3771965759966055
TRPV2	chr17	0.3791429038983611
MAP2K3	chr17	0.755229069200323
PCGF2	chr17	0.7196440531358006
NF1	chr17	0.3518452726012468
TBC1D16	chr17	0.5794648055678582
OTOP3	chr17	0.44265208897899644
ACE	chr17	0.47834818018441777
ZNF207	chr17	0.4724087663291023
DNAH2	chr17	0.5477035910750445
ACBD4	chr17	0.6230928741527402
TLK2	chr17	0.5157111726862793
GPATCH8	chr17	0.7936042832773454
SCN4A	chr17	0.3550882024642553
GGNBP2	chr17	0.3978099879102385
AARSD1	chr17	0.4508351340512533
SPATA32	chr17	0.44487885016694795
KCNJ18	chr17	0.29990202593612886
GRB2	chr17	0.6132241156947439
FBXL20	chr17	0.6289023782235861
NMT1	chr17	0.6653184598957408
MYO15A	chr17	0.6540915762134869
WNT3	chr17	0.39328602046680916
FXR2	chr17	0.7011525205248298
PLD2	chr17	0.4849758334707645
KIAA0100	chr17	0.4698648670389181
B3GNTL1	chr17	0.748764519280172
CD300LF	chr17	0.32043764345244635
ACAP1	chr17	0.7038665079681153
YWHAE	chr17	0.5984804179873876
CEP95	chr17	0.45398615360446193
SMIM5	chr17	0.33199572270439426
EFTUD2	chr17	0.6213346054416116
GP1BA	chr17	0.31816090706449857
KRTAP9-7	chr17	0.2868417983441442
OTOP2	chr17	0.42218516858941496
SP6	chr17	0.48990946330460494
KRTAP9-8	chr17	0.34364200849335047
FSCN2	chr17	0.3877448133644852
CDK5R1	chr17	0.6015809114527498
KRTAP4-16	chr17	0.31204227751631575
ELP5	chr17	0.7101557320689804
ATP5PD	chr17	0.841643354228325
BCAS3	chr17	0.34245289306573595
ZNF232	chr17	0.5954411345361084
KRT10	chr17	0.4388177988227674
UNK	chr17	0.8686927920255826
KRTAP4-8	chr17	0.31535480560338747
IKZF3	chr17	0.48331916663465596
VTN	chr17	0.37938448994678436
HSF5	chr17	0.3793997243440722
RPL23	chr17	0.7365122593949976
ERBB2	chr17	0.566662166045394
RAB40B	chr17	0.3267626243625784
NATD1	chr17	0.5535095106987209
FGF11	chr17	0.4999883228132001
ACLY	chr17	0.462002853359549
RSKR	chr17	0.372442332117185
TEN1	chr17	0.37853700456219913
GPS1	chr17	0.5840260876097538
HDAC5	chr17	0.3936386294444226
ANKRD13B	chr17	0.5152138727835871
MRPL12	chr17	0.7678544138864021
DNAI2	chr17	0.44368260238972024
TNS4	chr17	0.3314665732800986
LINC02210-CRHR1	chr17	0.33724693643564907
DLG4	chr17	0.419855718271429
LRRC37B	chr17	0.3610868471123917
NPEPPS	chr17	0.3188965596598562
ODAD4	chr17	0.618588368223514
KRTAP2-3	chr17	0.30369924840056217
TXNDC17	chr17	0.6680762409816016
SLC16A13	chr17	0.6006744606503286
DHRS7C	chr17	0.3083786097398237
MRM1	chr17	0.5984886028574797
KRTAP1-5	chr17	0.30589426468150605
TACO1	chr17	0.7063806122978262
CA4	chr17	0.344887941643314
TRARG1	chr17	0.35260751429367543
CWC25	chr17	0.3192482024348079
KCNJ12	chr17	0.3189320724477094
DNAJC7	chr17	0.7974806632291023
ARHGAP44	chr17	0.7258918206300781
ATAD5	chr17	0.6496908948509458
RARA	chr17	0.4242710667510864
HOXB2	chr17	0.38729254759948323
ARHGAP27	chr17	0.34791504311406646
ALDOC	chr17	0.42506521747837367
PITPNC1	chr17	0.3539737806363147
KRBA2	chr17	0.6959421972151268
SNF8	chr17	0.8283254503500579
NME1	chr17	0.6383951612908929
NPB	chr17	0.3623238877919059
SLC25A11	chr17	0.6901295646545169
NOL11	chr17	0.6732417435906216
TMEM107	chr17	0.6084087944708133
ARRB2	chr17	0.40352748958994517
CASKIN2	chr17	0.4034869651686811
SPNS2	chr17	0.36000129246556906
OR1A1	chr17	0.30418176373815653
FAM20A	chr17	0.387722258468337
SLC5A10	chr17	0.3541667931215512
EZH1	chr17	0.7122310138416983
ZNF830	chr17	0.5212953231881701
KCNJ16	chr17	0.3186140906549881
RNASEK-C17orf49	chr17	0.4758833551405937
SLFN5	chr17	0.5668120375768261
RANGRF	chr17	0.6442815617575965
FAM222B	chr17	0.7963726208986106
PITPNM3	chr17	0.3133782823124303
ULK2	chr17	0.6743237115520466
CAMTA2	chr17	0.36685649038908846
KPNB1	chr17	0.4353251661884275
KRT222	chr17	0.37693562126719504
TMEM132E	chr17	0.32472023402579975
BAHCC1	chr17	0.47677063050057605
KCNH6	chr17	0.5665988261755702
PPM1D	chr17	0.8154784043635199
EVPL	chr17	0.3712639522718866
METTL23	chr17	0.8059565233115353
CD68	chr17	0.4732547733833572
COPS3	chr17	0.4009715631886389
TMEM106A	chr17	0.6406013347808103
C17orf100	chr17	0.5737456393277038
TMC6	chr17	0.7018595084099534
ATP6V0A1	chr17	0.6942791160441353
RHBDL3	chr17	0.6048565314710144
CBX8	chr17	0.39951968367647234
PFN1	chr17	0.7658583887219865
TBC1D3E	chr17	0.2879670063244739
CDRT15	chr17	0.2902326368119191
SLC16A6	chr17	0.5051320116100324
GSG1L2	chr17	0.361573625034631
TNRC6C	chr17	0.3524726513764055
TMEM199	chr17	0.737442554116968
DYNLL2	chr17	0.801347462743642
CCL15-CCL14	chr17	0.32978208297076284
UBE2O	chr17	0.4196112019417154
MAFG	chr17	0.7184175087807265
NEK8	chr17	0.575344192737923
FADS6	chr17	0.3339804380330076
CCL2	chr17	0.43901457532144406
TMEM92	chr17	0.5481073644238508
MRPL45	chr17	0.4043463133258598
H3-3B	chr17	0.7906505752241738
UBALD2	chr17	0.8012705582215925
MGAT5B	chr17	0.3563855557317322
CCL4L2	chr17	0.3204892101997008
VMO1	chr17	0.34595707825450217
MYH8	chr17	0.3354821418227161
AOC2	chr17	0.41759158893260595
ABCA10	chr17	0.31911278973157775
GAS7	chr17	0.31362446190864224
KRTAP4-7	chr17	0.29639915710328796
SNX11	chr17	0.3844210516896151
ZSWIM7	chr17	0.8376219427945303
TLCD3A	chr17	0.7314904730967575
RNFT1	chr17	0.4853861060855455
KRTAP4-9	chr17	0.3055290047657776
TUBD1	chr17	0.655442431030321
RNF222	chr17	0.31994881617968973
CCL14	chr17	0.30222321012328085
STAT5B	chr17	0.6285563105523954
ARL4D	chr17	0.6101002986943989
MAP3K14	chr17	0.7365488776873687
CNTD1	chr17	0.3200433856977754
STAC2	chr17	0.5493071254688788
CCDC182	chr17	0.30115233193989754
CCL7	chr17	0.31321891199599206
TMEM101	chr17	0.6262748761523387
FNDC8	chr17	0.3276040036329229
PPP1R27	chr17	0.36662827989745306
MILR1	chr17	0.32976557940682516
PFAS	chr17	0.5184086699525057
ALKBH5	chr17	0.5991229519980874
RPL26	chr17	0.4697998772661528
KRT13	chr17	0.3198354371316648
COPZ2	chr17	0.44845524390754743
BIRC5	chr17	0.7062797685963833
RPA1	chr17	0.6154004906244038
KIF1C	chr17	0.40233738677158826
PTRH2	chr17	0.7091025190182622
ENDOV	chr17	0.6278562777392508
MLX	chr17	0.5088864627284294
GGT6	chr17	0.38984781640839883
KRT19	chr17	0.44548249434382825
COG1	chr17	0.7371051468345942
SSTR2	chr17	0.5746868756311307
NUFIP2	chr17	0.8379843534552753
GNGT2	chr17	0.4081595490952816
RPAIN	chr17	0.6484124899900258
KRTAP3-1	chr17	0.3304605787744917
KCNAB3	chr17	0.3505261834480144
SENP3	chr17	0.41841526584187366
EFCAB5	chr17	0.5841320641617878
PELP1	chr17	0.4569863858579636
DRG2	chr17	0.7307122067189438
NSRP1	chr17	0.6613364784457655
PIMREG	chr17	0.8171620385573608
HOXB8	chr17	0.3407556517902333
CBX4	chr17	0.5477784362781397
CRHR1	chr17	0.33135009455525033
STAT5A	chr17	0.3380871898236182
DHX58	chr17	0.3734475269358456
NAGS	chr17	0.5970172676478583
DUSP14	chr17	0.7548576271380745
MIS12	chr17	0.7918781528632319
P2RX5	chr17	0.3993004473149414
METTL16	chr17	0.728333078422372
PLSCR3	chr17	0.7855154027198754
ALOX15B	chr17	0.46130744223557574
CSH2	chr17	0.2987962361239396
TEX14	chr17	0.34036050008137736
ARL5C	chr17	0.36184715998363604
SPDYE4	chr17	0.32975982653584074
MRPL27	chr17	0.7175003910613882
TANC2	chr17	0.34099366310400153
ALDH3A1	chr17	0.3377978558942549
OR1E2	chr17	0.30649439683897634
SEBOX	chr17	0.3269707439499635
CDRT4	chr17	0.33387107067371424
CSHL1	chr17	0.33026870691845805
MRPS7	chr17	0.6089623428523474
RDM1	chr17	0.5660011280568951
ZZEF1	chr17	0.5136593720734292
KRTAP4-4	chr17	0.3066209200712606
KRT34	chr17	0.3257209180317057
AFMID	chr17	0.698963700678027
RNF167	chr17	0.5358835357195473
KRT36	chr17	0.2966274847465461
CISD3	chr17	0.5187241057826478
EIF4A1	chr17	0.8426245589423742
KRTAP4-11	chr17	0.3680505276672964
RETREG3	chr17	0.7734301901500807
LINC00672	chr17	0.35620259301913626
TMEM104	chr17	0.6584863208167657
OR1A2	chr17	0.30134922772534867
LGALS9C	chr17	0.3174107605727513
IGFBP4	chr17	0.6618536994279399
TRIM47	chr17	0.5417779203765328
GLP2R	chr17	0.3139491857428072
ENO3	chr17	0.42372371508870915
GUCY2D	chr17	0.4363895436360634
TNFRSF13B	chr17	0.3133228639002909
PAFAH1B1	chr17	0.41908803389902366
